962748,962835,962989,963068,963351,963410,963685,963758,963879,963998,964164,964278,964362,964425,964771,964854,965070,965128,965294,965364,965594,965651,965793,965848
968821,968932,969026,969112,969407,969465,969519,969586,969675,969786,969935,970012,970068,970151,970239,970344,970460,970531,970615,970718,970955,971014,971086,971148
972471,972571,972707,972790,972895,972977,973034,973093,973206,973330,973504,973566,973636,973711,973760,973875,974003,974151,974140,974280,974406,974485,974543,974606
976517,976624,976710,976782,976848,976943,977018,977084,977140,977287,977449,977525,977575,977646,977725,977823,977950,978069,978073,978161,978280,978354,978394,978457
979438,979550,979648,979720,979810,979897,979938,980000,980088,980216,980357,980423,980482,980556,980644,980754,980858,981009,980982,981081,981224,981291,981353,981408
1054356,1054527,1054480,1054608,1054697,1054819,1054831,1054903,1054959,1055111,1055242,1055318,1055359,1055470,1055435,1055563,1055665,1055849,1055769,1055905,1055934,1056005,1056033,1056113
1057105,1057244,1057253,1057368,1057409,1057521,1057994,1058062,1058143,1058267,1058372,1058447,1058472,1058578,1058547,1058663,1058759,1058894,1058847,1058958,1058979,1059070,1059108,1059175
1059873,1060032,1059993,1060100,1060116,1060207,1060281,1060335,1060366,1060482,1060581,1060652,1060686,1060813,1060781,1060894,1060989,1061112,1061077,1061192,1061201,1061277,1061332,1061400
1061978,1062150,1062111,1062218,1062231,1062342,1062399,1062462,1062492,1062603,1062710,1062775,1062814,1062926,1062898,1063015,1063079,1063234,1063183,1063302,1063325,1063397,1063461,1063536
1064105,1064266,1064219,1064334,1064294,1064398,1064473,1064532,1064545,1064658,1064769,1064853,1064858,1064973,1064945,1065049,1065144,1065267,1065252,1065343,1065359,1065435,1065489,1065564
1075342,1075522,1075458,1075570,1075566,1075686,1075704,1075768,1075777,1075900,1075983,1076079,1076117,1076228,1076189,1076317,1076363,1076522,1076480,1076602,1076611,1076699,1076718,1076786
1077394,1077558,1077503,1077629,1077606,1077725,1077764,1077831,1077857,1077981,1078077,1078171,1078180,1078311,1078252,1078376,1078514,1078710,1078630,1078745,1078754,1078825,1078889,1078956
1079653,1079820,1079774,1079905,1079942,1080054,1080883,1080954,1081004,1081116,1081250,1081318,1081372,1081496,1081461,1081565,1081660,1081828,1081780,1081896,1081924,1082007,1082036,1082100
1082735,1082858,1082910,1083013,1083050,1083151,1083176,1083249,1083289,1083413,1083502,1083602,1083603,1083718,1083683,1083802,1083879,1084039,1083992,1084115,1084143,1084235,1084265,1084333
1084903,1085044,1085041,1085129,1085174,1085289,1085294,1085369,1085417,1085533,1085622,1085729,1085742,1085850,1085818,1085926,1086010,1086185,1086150,1086261,1086325,1086400,1086426,1086494
1094146,1094317,1094267,1094378,1094411,1094519,1094545,1094620,1094635,1094770,1094843,1094969,1094959,1095121,1095050,1095210,1095280,1095467,1095420,1095547,1095555,1095651,1095667,1095742
1096326,1096489,1096449,1096565,1096574,1096685,1096708,1096776,1096816,1096936,1097019,1097127,1097140,1097271,1097220,1097351,1097416,1097586,1097548,1097658,1097671,1097763,1097789,1097861
1098397,1098539,1098558,1098654,1098693,1098796,1098805,1098877,1098896,1099007,1099090,1099185,1099203,1099323,1099287,1099403,1099461,1099641,1099590,1099712,1099741,1099825,1099867,1099938
1100470,1100636,1100602,1100713,1100722,1100838,1100863,1100935,1100961,1101080,1101130,1101237,1101235,1101382,1101326,1101461,1101516,1101685,1101648,1101760,1101806,1101877,1101911,1101983
1102548,1102715,1102671,1102782,1102795,1102898,1102914,1102982,1103020,1103124,1103202,1103334,1103306,1103437,1103370,1103513,1103597,1103777,1103741,1103857,1103907,1103967,1104020,1104084
1109870,1110056,1109993,1110105,1110128,1110244,1110258,1110346,1110373,1110484,1110590,1110701,1110714,1110881,1110830,1110982,1111041,1111226,1111193,1111313,1111375,1111450,1111463,1111543
1112190,1112378,1112330,1112445,1112454,1112559,1112591,1112663,1112688,1112798,1112883,1112970,1113014,1113153,1113106,1113229,1113323,1113518,1113471,1113590,1113654,1113729,1113742,1113818
1114346,1114525,1114489,1114588,1114618,1114741,1114754,1114825,1114879,1114998,1115095,1115170,1115183,1115334,1115279,1115406,1115499,1115686,1115603,1115738,1115817,1115894,1115938,1116017
1116573,1116769,1116717,1116843,1116837,1116945,1116994,1117061,1117088,1117191,1117299,1117384,1117672,1117827,1117779,1117899,1117992,1118171,1118111,1118226,1118278,1118337,1118379,1118455
1119436,1119635,1119559,1119684,1119741,1119829,1119873,1119955,1120749,1120852,1121076,1121151,1121156,1121275,1121244,1121331,1121399,1121594,1121543,1121658,1121710,1121780,1121794,1121859
1130051,1130234,1130174,1130298,1130294,1130402,1130420,1130495,1130532,1130648,1130753,1130857,1130857,1130989,1130941,1131093,1131135,1131318,1131303,1131427,1131477,1131560,1131545,1131629
1132183,1132379,1132352,1132475,1132443,1132550,1132647,1132726,1133349,1133460,1133559,1133642,1133685,1133811,1133769,1133891,1133951,1134123,1134056,1134171,1134175,1134247,1134278,1134362
1134941,1135123,1135099,1135210,1135195,1135319,1135319,1135398,1135452,1135554,1135640,1135720,1135737,1135868,1135837,1135953,1136023,1136206,1136171,1136282,1136326,1136416,1136431,1136498
1136972,1137151,1137122,1137221,1137275,1137390,1137395,1137474,1137540,1137643,1137754,1137837,1137826,1137965,1137918,1138029,1138109,1138276,1138221,1138336,1138351,1138422,1138453,1138532
1139069,1139252,1139213,1139331,1139375,1139489,1139498,1139566,1139615,1139723,1139831,1139899,1139914,1140057,1140010,1140129,1140223,1140395,1140344,1140455,1140508,1140592,1140615,1140690
1157196,1157390,1157307,1157430,1157458,1157569,1157566,1157646,1157704,1157823,1157921,1158058,1158013,1158148,1158092,1158225,1158274,1158469,1158421,1158540,1158568,1158656,1158665,1158736
1159232,1159397,1159378,1159490,1159475,1159585,1159598,1159670,1159705,1159817,1159928,1160030,1160015,1160158,1160111,1160230,1160277,1160473,1160417,1160529,1160570,1160633,1160646,1160729
1161129,1161300,1161319,1161446,1161343,1161487,1161582,1161645,1161650,1161781,1161893,1161975,1161972,1162112,1162073,1162180,1162237,1162420,1162355,1162485,1162506,1162564,1162614,1162686
1163175,1163356,1163336,1163448,1163498,1163617,1163606,1163681,1163721,1163840,1163934,1164029,1164030,1164161,1164114,1164221,1164293,1164457,1164421,1164536,1164529,1164613,1164658,1164733
1165237,1165420,1165372,1165479,1165517,1165625,1165618,1165696,1165739,1165846,1165945,1166036,1166041,1166168,1166125,1166256,1166305,1166485,1166437,1166541,1166594,1166669,1166682,1166761
1176342,1176525,1176441,1176574,1176589,1176708,1176700,1176785,1176829,1176936,1177034,1177153,1177106,1177270,1177194,1177322,1177376,1177572,1177516,1177652,1177692,1177795,1177780,1177860
1178323,1178509,1178461,1178572,1178610,1178720,1178717,1178785,1178826,1178932,1179047,1179129,1179115,1179258,1179210,1179325,1179383,1179559,1179507,1179615,1179658,1179726,1179740,1179811
1180292,1180483,1180436,1180553,1180608,1180707,1180696,1180771,1180824,1180931,1181044,1181147,1181137,1181287,1181228,1181348,1181423,1181597,1181546,1181665,1181732,1181812,1181817,1181892
1182394,1182573,1182522,1182641,1182679,1182787,1182768,1182844,1182902,1183018,1183123,1183218,1183206,1183339,1183295,1183416,1183484,1183651,1183592,1183707,1183732,1183815,1183842,1183913
1184536,1184734,1184656,1184778,1184791,1184910,1184919,1184990,1185049,1185151,1185247,1185350,1185352,1185489,1185443,1185559,1185642,1185801,1185754,1185862,1185898,1185993,1186002,1186074
1190957,1191112,1191053,1191171,1191176,1191304,1191301,1191372,1191387,1191510,1191609,1191708,1191705,1191815,1191765,1191889,1191940,1192107,1192060,1192163,1192197,1192292,1192289,1192356
1192988,1193152,1193100,1193224,1193212,1193316,1193339,1193403,1193444,1193536,1193627,1193742,1193727,1193866,1193819,1193931,1193999,1194159,1194127,1194259,1194381,1194444,1194478,1194546
1195307,1195502,1195430,1195562,1195619,1195714,1195718,1195786,1195848,1195949,1196063,1196166,1196175,1196311,1196263,1196379,1196455,1196619,1196709,1196789,1197266,1197373,1197358,1197430
1197942,1198125,1198069,1198184,1198181,1198276,1198305,1198381,1198409,1198500,1198589,1198689,1198677,1198816,1198765,1198880,1198961,1199101,1199065,1199180,1199222,1199297,1199310,1199393
1199899,1200090,1200019,1200139,1200193,1200317,1200293,1200368,1200421,1200521,1200618,1200718,1200706,1200829,1200794,1200901,1200972,1201143,1201096,1201212,1201245,1201320,1201354,1201417
1206513,1206696,1206609,1206744,1206748,1206863,1206869,1206944,1206956,1207073,1207165,1207264,1207261,1207404,1207340,1207469,1207525,1207704,1207641,1207777,1207822,1207893,1207901,1207981
1208440,1208590,1208540,1208659,1208689,1208804,1208789,1208860,1208912,1209012,1209115,1209223,1209216,1209353,1209319,1209427,1209513,1209680,1209660,1209780,1209846,1209905,1209914,1209994
1210528,1210700,1210653,1210764,1210768,1210880,1210904,1210974,1211000,1211099,1211177,1211288,1211253,1211388,1211352,1211472,1211522,1211703,1211656,1211759,1211801,1211892,1211913,1211985
1212432,1212619,1212577,1212687,1212699,1212811,1212815,1212883,1212908,1213000,1213099,1213202,1213203,1213330,1213294,1213406,1213461,1213624,1213560,1213684,1213697,1213780,1213815,1213891
1214387,1214570,1214527,1214626,1214672,1214775,1214783,1214851,1214884,1214975,1215086,1215161,1215162,1215305,1215274,1215377,1215429,1215611,1215584,1215688,1215731,1215815,1215847,1215919
